customer_id,customer_tier,acquisition_channel,promo_order_pct,buyer_segment,order_count,promo_order_count,total_gross,total_net,total_disc_received
1145,Bronze,Paid,0,Full-Price,4,0,1013.85,1013.85,0
1146,Bronze,Organic,0,Full-Price,2,0,882.94,882.94,0
1147,Bronze,Organic,0,Full-Price,2,0,427.01,427.01,0
1148,Silver,Paid,0,Full-Price,9,0,2403.24,2403.24,0
1149,Bronze,Organic,0,Full-Price,3,0,431.76,431.76,0
1132,Silver,Organic,0,Full-Price,6,0,3741.54,3741.54,0
1133,Bronze,Organic,0,Full-Price,1,0,196.42,196.42,0
1134,Gold,Referral,0,Full-Price,18,0,5931.17,5931.17,0
1135,Bronze,Referral,0,Full-Price,5,0,1600.63,1600.63,0
1136,Bronze,Referral,0,Full-Price,1,0,308.77,308.77,0
1139,Bronze,Referral,0,Full-Price,1,0,602.14,602.14,0
1129,Bronze,Organic,0,Full-Price,4,0,1003.84,1003.84,0
1130,Bronze,Organic,0,Full-Price,3,0,1464.52,1464.52,0
1127,Bronze,Paid,0,Full-Price,6,0,2106.7,2106.7,0
1125,Bronze,Organic,0,Full-Price,2,0,205.17,205.17,0
1123,Bronze,Referral,0,Full-Price,2,0,549.88,549.88,0
1108,Bronze,Organic,0,Full-Price,4,0,1305.49,1305.49,0
1162,Bronze,Organic,0,Full-Price,5,0,1011.77,1011.77,0
1186,Bronze,Paid,0,Full-Price,2,0,594.62,594.62,0
1187,Bronze,Organic,0,Full-Price,1,0,193.65,193.65,0
1191,Bronze,Paid,0,Full-Price,7,0,1666.13,1666.13,0
1196,Bronze,Organic,0,Full-Price,3,0,403.55,403.55,0
1197,Bronze,Referral,0,Full-Price,5,0,914.33,914.33,0
1198,Silver,Organic,0,Full-Price,13,0,3838.72,3838.72,0
1164,Silver,Referral,0,Full-Price,13,0,2467.1,2467.1,0
1165,Bronze,Paid,0,Full-Price,2,0,876.1,876.1,0
1166,Bronze,Paid,0,Full-Price,6,0,2149.12,2149.12,0
1167,Silver,Organic,0,Full-Price,10,0,2354.72,2354.72,0
1168,Gold,Organic,0,Full-Price,11,0,5807.19,5807.19,0
1169,Bronze,Paid,0,Full-Price,1,0,66.42,66.42,0
1170,Silver,Paid,0,Full-Price,13,0,3949.76,3949.76,0
1174,Bronze,Organic,0,Full-Price,2,0,1281.48,1281.48,0
1175,Bronze,Paid,0,Full-Price,3,0,1442.54,1442.54,0
1176,Bronze,Paid,0,Full-Price,7,0,1991.48,1991.48,0
1177,Silver,Paid,0,Full-Price,8,0,2940.36,2940.36,0
1178,Silver,Paid,0,Full-Price,5,0,2679.97,2679.97,0
1179,Bronze,Paid,0,Full-Price,5,0,905.79,905.79,0
1180,Bronze,Paid,0,Full-Price,5,0,2010.71,2010.71,0
1181,Bronze,Organic,0,Full-Price,3,0,1026.09,1026.09,0
1182,Bronze,Organic,0,Full-Price,3,0,1481.45,1481.45,0
1183,Bronze,Paid,0,Full-Price,1,0,771.12,771.12,0
1200,Silver,Referral,0,Full-Price,9,0,2511.2,2511.2,0
1194,Bronze,Paid,0,Full-Price,9,0,2153,2153,0
210,Silver,Referral,0,Full-Price,10,0,3444.07,3444.07,0
211,Bronze,Paid,0,Full-Price,2,0,669.51,669.51,0
190,Bronze,Organic,0,Full-Price,3,0,804.97,804.97,0
213,Silver,Organic,0,Full-Price,17,0,4121.5,4121.5,0
214,Bronze,Organic,0,Full-Price,4,0,1449.13,1449.13,0
201,Bronze,Paid,0,Full-Price,1,0,699.21,699.21,0
202,Bronze,Paid,0,Full-Price,3,0,317.26,317.26,0
203,Bronze,Organic,0,Full-Price,1,0,500.42,500.42,0
204,Silver,Paid,0,Full-Price,14,0,2642.74,2642.74,0
205,Silver,Referral,0,Full-Price,5,0,3132.77,3132.77,0
206,Bronze,Organic,0,Full-Price,1,0,35.63,35.63,0
207,Silver,Organic,0,Full-Price,7,0,3470.65,3470.65,0
225,Bronze,Paid,0,Full-Price,1,0,76.14,76.14,0
216,Bronze,Paid,0,Full-Price,1,0,401.37,401.37,0
217,Bronze,Paid,0,Full-Price,13,0,2303.26,2303.26,0
221,Bronze,Paid,0,Full-Price,2,0,504.3,504.3,0
222,Bronze,Referral,0,Full-Price,3,0,717.65,717.65,0
223,Bronze,Organic,0,Full-Price,3,0,378.62,378.62,0
233,Bronze,Organic,0,Full-Price,1,0,121.64,121.64,0
234,Bronze,Paid,0,Full-Price,5,0,1659.2,1659.2,0
231,Gold,Paid,0,Full-Price,12,0,4645.53,4645.53,0
227,Bronze,Organic,0,Full-Price,3,0,992.25,992.25,0
228,Bronze,Organic,0,Full-Price,1,0,42.84,42.84,0
229,Gold,Organic,0,Full-Price,18,0,8111.49,8111.49,0
182,Bronze,Referral,0,Full-Price,4,0,1034.42,1034.42,0
186,Bronze,Referral,0,Full-Price,1,0,235.5,235.5,0
187,Gold,Organic,0,Full-Price,12,0,4702.11,4702.11,0
188,Bronze,Paid,0,Full-Price,3,0,329.63,329.63,0
192,Bronze,Referral,0,Full-Price,1,0,148.86,148.86,0
193,Bronze,Paid,0,Full-Price,6,0,1723.17,1723.17,0
194,Bronze,Organic,0,Full-Price,3,0,715.05,715.05,0
195,Bronze,Organic,0,Full-Price,8,0,1627.6,1627.6,0
196,Bronze,Organic,0,Full-Price,1,0,59.84,59.84,0
197,Bronze,Paid,0,Full-Price,1,0,240.68,240.68,0
198,Silver,Paid,0,Full-Price,6,0,2717.01,2717.01,0
176,Bronze,Organic,0,Full-Price,7,0,2060.75,2060.75,0
178,Bronze,Paid,0,Full-Price,4,0,1282.13,1282.13,0
179,Bronze,Organic,0,Full-Price,1,0,389.12,389.12,0
180,Bronze,Paid,0,Full-Price,4,0,969.9,969.9,0
146,Bronze,Organic,0,Full-Price,1,0,78.21,78.21,0
172,Bronze,Paid,0,Full-Price,9,0,2277.26,2277.26,0
173,Bronze,Paid,0,Full-Price,1,0,88.26,88.26,0
164,Bronze,Organic,0,Full-Price,1,0,78.51,78.51,0
165,Silver,Organic,0,Full-Price,12,0,3097.19,3097.19,0
166,Bronze,Paid,0,Full-Price,4,0,2146.01,2146.01,0
167,Bronze,Referral,0,Full-Price,8,0,1661.96,1661.96,0
168,Bronze,Organic,0,Full-Price,4,0,513.4,513.4,0
169,Bronze,Paid,0,Full-Price,5,0,855.79,855.79,0
277,Gold,Referral,0,Full-Price,11,0,6052.85,6052.85,0
279,Bronze,Organic,0,Full-Price,2,0,877.32,877.32,0
280,Silver,Organic,0,Full-Price,6,0,2982.32,2982.32,0
273,Bronze,Organic,0,Full-Price,5,0,1446.82,1446.82,0
274,Bronze,Organic,0,Full-Price,5,0,1953.25,1953.25,0
289,Bronze,Paid,0,Full-Price,1,0,49.83,49.83,0
290,Bronze,Organic,0,Full-Price,5,0,976.8,976.8,0
291,Bronze,Referral,0,Full-Price,1,0,47.51,47.51,0
283,Bronze,Organic,0,Full-Price,1,0,109.75,109.75,0
284,Bronze,Paid,0,Full-Price,1,0,779.47,779.47,0
285,Silver,Paid,0,Full-Price,16,0,4028.32,4028.32,0
286,Silver,Organic,0,Full-Price,4,0,2717.17,2717.17,0
287,Bronze,Organic,0,Full-Price,8,0,1957.35,1957.35,0
306,Silver,Organic,0,Full-Price,5,0,3729.39,3729.39,0
307,Silver,Referral,0,Full-Price,12,0,4010.52,4010.52,0
308,Bronze,Organic,0,Full-Price,3,0,1139.88,1139.88,0
309,Silver,Organic,0,Full-Price,8,0,2457.38,2457.38,0
303,Bronze,Referral,0,Full-Price,1,0,178.71,178.71,0
304,Bronze,Paid,0,Full-Price,9,0,2233.71,2233.71,0
297,Bronze,Paid,0,Full-Price,1,0,139.25,139.25,0
298,Silver,Paid,0,Full-Price,7,0,2773.56,2773.56,0
299,Bronze,Paid,0,Full-Price,3,0,272.76,272.76,0
300,Gold,Organic,0,Full-Price,9,0,4360.45,4360.45,0
293,Bronze,Organic,0,Full-Price,1,0,336.62,336.62,0
294,Bronze,Referral,0,Full-Price,3,0,1108.27,1108.27,0
295,Bronze,Organic,0,Full-Price,1,0,363.49,363.49,0
256,Bronze,Organic,0,Full-Price,4,0,1198.35,1198.35,0
250,Silver,Referral,0,Full-Price,8,0,2889.99,2889.99,0
258,Bronze,Organic,0,Full-Price,6,0,1881.99,1881.99,0
261,Bronze,Paid,0,Full-Price,1,0,157.39,157.39,0
267,Bronze,Referral,0,Full-Price,1,0,117.18,117.18,0
269,Bronze,Paid,0,Full-Price,2,0,348.63,348.63,0
270,Bronze,Organic,0,Full-Price,12,0,2265.01,2265.01,0
263,Bronze,Paid,0,Full-Price,1,0,69.31,69.31,0
264,Bronze,Referral,0,Full-Price,10,0,2268.89,2268.89,0
265,Bronze,Referral,0,Full-Price,1,0,26.5,26.5,0
253,Bronze,Organic,0,Full-Price,6,0,1507.21,1507.21,0
254,Gold,Organic,0,Full-Price,11,0,4695.27,4695.27,0
248,Bronze,Referral,0,Full-Price,8,0,1046.88,1046.88,0
241,Bronze,Referral,0,Full-Price,1,0,511.43,511.43,0
242,Bronze,Paid,0,Full-Price,5,0,1079.76,1079.76,0
244,Bronze,Paid,0,Full-Price,1,0,220.92,220.92,0
236,Bronze,Organic,0,Full-Price,1,0,58.74,58.74,0
237,Bronze,Paid,0,Full-Price,7,0,1098.73,1098.73,0
238,Bronze,Organic,0,Full-Price,7,0,1234.16,1234.16,0
239,Bronze,Paid,0,Full-Price,1,0,146.28,146.28,0
104,Bronze,Paid,0,Full-Price,7,0,1340.07,1340.07,0
102,Bronze,Referral,0,Full-Price,2,0,658.08,658.08,0
106,Bronze,Referral,0,Full-Price,2,0,263.08,263.08,0
107,Bronze,Referral,0,Full-Price,6,0,782,782,0
108,Bronze,Paid,0,Full-Price,1,0,355.06,355.06,0
116,Bronze,Referral,0,Full-Price,2,0,690.78,690.78,0
117,Bronze,Paid,0,Full-Price,5,0,1337.31,1337.31,0
112,Gold,Organic,0,Full-Price,25,0,5240.14,5240.14,0
113,Bronze,Referral,0,Full-Price,2,0,378.53,378.53,0
110,Bronze,Paid,0,Full-Price,2,0,508.61,508.61,0
92,Gold,Paid,0,Full-Price,14,0,5977.16,5977.16,0
99,Bronze,Paid,0,Full-Price,2,0,2132.06,2132.06,0
100,Bronze,Referral,0,Full-Price,1,0,212.33,212.33,0
94,Bronze,Paid,0,Full-Price,6,0,1535.24,1535.24,0
95,Bronze,Paid,0,Full-Price,3,0,2017.52,2017.52,0
96,Gold,Organic,0,Full-Price,13,0,4619.78,4619.78,0
97,Bronze,Organic,0,Full-Price,3,0,338.63,338.63,0
89,Bronze,Paid,0,Full-Price,5,0,1601.3,1601.3,0
90,Bronze,Organic,0,Full-Price,4,0,1746.66,1746.66,0
79,Bronze,Organic,0,Full-Price,2,0,304.91,304.91,0
84,Bronze,Paid,0,Full-Price,1,0,86.61,86.61,0
85,Bronze,Paid,0,Full-Price,1,0,66.98,66.98,0
86,Bronze,Paid,0,Full-Price,1,0,431.17,431.17,0
87,Bronze,Organic,0,Full-Price,1,0,135.53,135.53,0
131,Bronze,Paid,0,Full-Price,2,0,165.02,165.02,0
132,Silver,Paid,0,Full-Price,12,0,3353.76,3353.76,0
134,Gold,Paid,0,Full-Price,17,0,7217.91,7217.91,0
135,Bronze,Referral,0,Full-Price,4,0,484.93,484.93,0
136,Bronze,Organic,0,Full-Price,1,0,170.49,170.49,0
122,Bronze,Paid,0,Full-Price,4,0,969.18,969.18,0
123,Bronze,Organic,0,Full-Price,1,0,131.3,131.3,0
119,Silver,Paid,0,Full-Price,10,0,3764.59,3764.59,0
120,Bronze,Paid,0,Full-Price,3,0,559.61,559.61,0
125,Silver,Organic,0,Full-Price,6,0,2429.15,2429.15,0
126,Bronze,Paid,0,Full-Price,1,0,14.97,14.97,0
127,Bronze,Paid,0,Full-Price,5,0,1699.79,1699.79,0
128,Bronze,Organic,0,Full-Price,4,0,703.64,703.64,0
129,Bronze,Paid,0,Full-Price,4,0,240.13,240.13,0
154,Silver,Referral,0,Full-Price,7,0,3261.03,3261.03,0
155,Bronze,Organic,0,Full-Price,7,0,2303.68,2303.68,0
156,Bronze,Organic,0,Full-Price,1,0,83.96,83.96,0
158,Bronze,Paid,0,Full-Price,7,0,1853.7,1853.7,0
159,Bronze,Referral,0,Full-Price,2,0,528.03,528.03,0
160,Bronze,Organic,0,Full-Price,2,0,298.19,298.19,0
161,Bronze,Referral,0,Full-Price,4,0,1745.06,1745.06,0
162,Silver,Paid,0,Full-Price,11,0,3143.39,3143.39,0
149,Bronze,Referral,0,Full-Price,7,0,1875.01,1875.01,0
150,Silver,Organic,0,Full-Price,5,0,2635.95,2635.95,0
151,Bronze,Paid,0,Full-Price,3,0,699.48,699.48,0
152,Bronze,Referral,0,Full-Price,1,0,144.76,144.76,0
140,Bronze,Organic,0,Full-Price,1,0,202.4,202.4,0
141,Bronze,Organic,0,Full-Price,8,0,2112.39,2112.39,0
142,Bronze,Paid,0,Full-Price,2,0,453.68,453.68,0
143,Bronze,Organic,0,Full-Price,1,0,19.18,19.18,0
77,Bronze,Organic,0,Full-Price,1,0,568.1,568.1,0
62,Bronze,Referral,0,Full-Price,6,0,1037.81,1037.81,0
63,Bronze,Organic,0,Full-Price,1,0,40.06,40.06,0
67,Bronze,Organic,0,Full-Price,1,0,152.04,152.04,0
69,Bronze,Paid,0,Full-Price,1,0,124.41,124.41,0
70,Bronze,Referral,0,Full-Price,8,0,1721.09,1721.09,0
71,Silver,Paid,0,Full-Price,4,0,2352.17,2352.17,0
72,Bronze,Referral,0,Full-Price,3,0,1050.02,1050.02,0
73,Bronze,Referral,0,Full-Price,2,0,360.23,360.23,0
74,Bronze,Referral,0,Full-Price,1,0,18.05,18.05,0
75,Bronze,Organic,0,Full-Price,2,0,236.5,236.5,0
54,Silver,Organic,0,Full-Price,11,0,2430.88,2430.88,0
55,Bronze,Organic,0,Full-Price,5,0,1069.05,1069.05,0
58,Bronze,Paid,0,Full-Price,4,0,1270.24,1270.24,0
59,Bronze,Organic,0,Full-Price,5,0,1179.41,1179.41,0
60,Bronze,Paid,0,Full-Price,3,0,672.55,672.55,0
51,Bronze,Referral,0,Full-Price,1,0,389.04,389.04,0
52,Silver,Paid,0,Full-Price,8,0,2562.98,2562.98,0
49,Silver,Organic,0,Full-Price,3,0,2580.06,2580.06,0
42,Bronze,Organic,0,Full-Price,1,0,149.78,149.78,0
43,Bronze,Organic,0,Full-Price,3,0,494.8,494.8,0
44,Silver,Paid,0,Full-Price,13,0,3975.9,3975.9,0
45,Bronze,Organic,0,Full-Price,2,0,1446.63,1446.63,0
46,Bronze,Paid,0,Full-Price,2,0,1131.7,1131.7,0
25,Bronze,Paid,0,Full-Price,1,0,282.53,282.53,0
26,Bronze,Organic,0,Full-Price,4,0,1524.01,1524.01,0
28,Bronze,Organic,0,Full-Price,2,0,174.86,174.86,0
29,Bronze,Referral,0,Full-Price,1,0,73.21,73.21,0
30,Bronze,Paid,0,Full-Price,1,0,826.28,826.28,0
33,Silver,Organic,0,Full-Price,8,0,2918.08,2918.08,0
34,Bronze,Organic,0,Full-Price,5,0,1349.42,1349.42,0
36,Bronze,Referral,0,Full-Price,2,0,206.03,206.03,0
37,Silver,Organic,0,Full-Price,5,0,3335.2,3335.2,0
38,Bronze,Paid,0,Full-Price,5,0,2284.48,2284.48,0
39,Silver,Paid,0,Full-Price,11,0,2755.28,2755.28,0
40,Bronze,Organic,0,Full-Price,1,0,218.8,218.8,0
19,Bronze,Organic,0,Full-Price,3,0,853.21,853.21,0
20,Bronze,Paid,0,Full-Price,6,0,1720.14,1720.14,0
6,Bronze,Referral,0,Full-Price,1,0,323.78,323.78,0
7,Bronze,Referral,0,Full-Price,4,0,798.32,798.32,0
3,Bronze,Referral,0,Full-Price,5,0,1331.49,1331.49,0
4,Bronze,Organic,0,Full-Price,8,0,2077.37,2077.37,0
9,Bronze,Paid,0,Full-Price,3,0,500.86,500.86,0
10,Bronze,Paid,0,Full-Price,6,0,1318.15,1318.15,0
11,Bronze,Paid,0,Full-Price,1,0,363.77,363.77,0
12,Bronze,Organic,0,Full-Price,4,0,1248.41,1248.41,0
13,Bronze,Organic,0,Full-Price,4,0,1219.78,1219.78,0
14,Bronze,Paid,0,Full-Price,3,0,568.4,568.4,0
15,Gold,Organic,0,Full-Price,16,0,5942.5,5942.5,0
16,Silver,Organic,0,Full-Price,8,0,2881.49,2881.49,0
17,Bronze,Paid,0,Full-Price,8,0,2146.16,2146.16,0
492,Silver,Organic,0,Full-Price,3,0,2364.06,2364.06,0
495,Bronze,Organic,0,Full-Price,1,0,373.2,373.2,0
496,Bronze,Organic,0,Full-Price,4,0,591.8,591.8,0
497,Silver,Organic,0,Full-Price,7,0,2821.75,2821.75,0
502,Bronze,Referral,0,Full-Price,3,0,877.48,877.48,0
503,Gold,Paid,0,Full-Price,16,0,7290.89,7290.89,0
504,Bronze,Organic,0,Full-Price,1,0,82.91,82.91,0
505,Bronze,Organic,0,Full-Price,4,0,1029.49,1029.49,0
507,Bronze,Organic,0,Full-Price,1,0,585.34,585.34,0
508,Bronze,Organic,0,Full-Price,4,0,329.36,329.36,0
500,Bronze,Organic,0,Full-Price,4,0,1352.16,1352.16,0
488,Bronze,Organic,0,Full-Price,1,0,102.29,102.29,0
489,Silver,Paid,0,Full-Price,6,0,2971.89,2971.89,0
490,Bronze,Organic,0,Full-Price,1,0,59.3,59.3,0
482,Bronze,Paid,0,Full-Price,8,0,1204.95,1204.95,0
483,Bronze,Paid,0,Full-Price,7,0,1404.77,1404.77,0
484,Bronze,Organic,0,Full-Price,2,0,734.47,734.47,0
470,Bronze,Organic,0,Full-Price,2,0,832.96,832.96,0
479,Bronze,Paid,0,Full-Price,1,0,69.28,69.28,0
476,Bronze,Organic,0,Full-Price,3,0,1189.66,1189.66,0
477,Bronze,Organic,0,Full-Price,7,0,1714.64,1714.64,0
535,Bronze,Organic,0,Full-Price,1,0,516.88,516.88,0
536,Bronze,Referral,0,Full-Price,2,0,436.18,436.18,0
529,Bronze,Paid,0,Full-Price,1,0,49.63,49.63,0
526,Bronze,Organic,0,Full-Price,5,0,1406.55,1406.55,0
527,Bronze,Organic,0,Full-Price,3,0,1563.62,1563.62,0
538,Bronze,Paid,0,Full-Price,1,0,216.71,216.71,0
532,Bronze,Organic,0,Full-Price,4,0,904.87,904.87,0
540,Silver,Paid,0,Full-Price,10,0,2528.08,2528.08,0
541,Bronze,Organic,0,Full-Price,2,0,1041.57,1041.57,0
542,Bronze,Paid,0,Full-Price,3,0,435.09,435.09,0
543,Bronze,Paid,0,Full-Price,2,0,22.27,22.27,0
510,Bronze,Paid,0,Full-Price,3,0,1096.77,1096.77,0
512,Bronze,Referral,0,Full-Price,2,0,506.6,506.6,0
513,Bronze,Paid,0,Full-Price,4,0,327.48,327.48,0
514,Bronze,Referral,0,Full-Price,3,0,952.32,952.32,0
515,Bronze,Paid,0,Full-Price,2,0,443.42,443.42,0
518,Bronze,Organic,0,Full-Price,2,0,430.51,430.51,0
519,Bronze,Referral,0,Full-Price,1,0,238.06,238.06,0
520,Bronze,Organic,0,Full-Price,1,0,582.57,582.57,0
522,Bronze,Referral,0,Full-Price,1,0,637.86,637.86,0
523,Bronze,Paid,0,Full-Price,1,0,246.96,246.96,0
524,Bronze,Organic,0,Full-Price,6,0,1946.33,1946.33,0
597,Bronze,Paid,0,Full-Price,3,0,1279.74,1279.74,0
598,Bronze,Referral,0,Full-Price,1,0,82.1,82.1,0
599,Silver,Organic,0,Full-Price,7,0,3405.05,3405.05,0
587,Silver,Paid,0,Full-Price,8,0,2557.3,2557.3,0
588,Bronze,Paid,0,Full-Price,1,0,128.27,128.27,0
589,Bronze,Organic,0,Full-Price,1,0,460.22,460.22,0
590,Bronze,Organic,0,Full-Price,3,0,406.75,406.75,0
593,Bronze,Organic,0,Full-Price,4,0,1072.46,1072.46,0
594,Bronze,Organic,0,Full-Price,1,0,129.9,129.9,0
605,Bronze,Organic,0,Full-Price,2,0,1114.55,1114.55,0
606,Bronze,Referral,0,Full-Price,2,0,526.91,526.91,0
607,Bronze,Referral,0,Full-Price,4,0,843.6,843.6,0
601,Bronze,Referral,0,Full-Price,2,0,568.05,568.05,0
603,Bronze,Referral,0,Full-Price,6,0,1185.16,1185.16,0
609,Bronze,Organic,0,Full-Price,7,0,2227.62,2227.62,0
610,Bronze,Paid,0,Full-Price,2,0,1207.69,1207.69,0
611,Bronze,Organic,0,Full-Price,2,0,109.37,109.37,0
613,Bronze,Organic,0,Full-Price,1,0,114.61,114.61,0
614,Bronze,Paid,0,Full-Price,2,0,329.52,329.52,0
615,Silver,Paid,0,Full-Price,12,0,3471.37,3471.37,0
616,Bronze,Organic,0,Full-Price,3,0,1284.81,1284.81,0
546,Bronze,Referral,0,Full-Price,9,0,1799.61,1799.61,0
547,Bronze,Referral,0,Full-Price,1,0,347.91,347.91,0
550,Silver,Paid,0,Full-Price,16,0,4006.4,4006.4,0
551,Bronze,Organic,0,Full-Price,1,0,391.03,391.03,0
552,Bronze,Referral,0,Full-Price,3,0,1197.11,1197.11,0
560,Silver,Paid,0,Full-Price,11,0,3336.42,3336.42,0
561,Bronze,Paid,0,Full-Price,2,0,630.94,630.94,0
555,Bronze,Organic,0,Full-Price,1,0,14.02,14.02,0
556,Bronze,Organic,0,Full-Price,4,0,985.76,985.76,0
557,Bronze,Referral,0,Full-Price,1,0,157.07,157.07,0
568,Bronze,Paid,0,Full-Price,7,0,1132.25,1132.25,0
569,Bronze,Organic,0,Full-Price,1,0,91.07,91.07,0
570,Bronze,Organic,0,Full-Price,4,0,1281.34,1281.34,0
571,Bronze,Referral,0,Full-Price,3,0,1434.13,1434.13,0
572,Bronze,Paid,0,Full-Price,4,0,1747.83,1747.83,0
564,Bronze,Organic,0,Full-Price,8,0,1671.26,1671.26,0
565,Gold,Paid,0,Full-Price,13,0,5199.01,5199.01,0
578,Bronze,Paid,0,Full-Price,7,0,2289.54,2289.54,0
579,Silver,Organic,0,Full-Price,9,0,3361.5,3361.5,0
575,Bronze,Paid,0,Full-Price,1,0,1334.89,1334.89,0
576,Gold,Paid,0,Full-Price,9,0,4372.2,4372.2,0
581,Bronze,Organic,0,Full-Price,3,0,1833.12,1833.12,0
582,Bronze,Paid,0,Full-Price,4,0,1170.13,1170.13,0
583,Bronze,Paid,0,Full-Price,2,0,525.57,525.57,0
458,Bronze,Referral,0,Full-Price,2,0,267.87,267.87,0
460,Silver,Organic,0,Full-Price,13,0,3716.97,3716.97,0
461,Bronze,Referral,0,Full-Price,2,0,1116.99,1116.99,0
462,Bronze,Organic,0,Full-Price,3,0,526.89,526.89,0
464,Bronze,Organic,0,Full-Price,5,0,800.08,800.08,0
465,Bronze,Organic,0,Full-Price,1,0,149.75,149.75,0
466,Bronze,Organic,0,Full-Price,2,0,397.56,397.56,0
467,Bronze,Organic,0,Full-Price,1,0,288.48,288.48,0
468,Bronze,Referral,0,Full-Price,3,0,912.58,912.58,0
436,Bronze,Paid,0,Full-Price,1,0,57.87,57.87,0
437,Gold,Organic,0,Full-Price,19,0,6712.91,6712.91,0
438,Bronze,Referral,0,Full-Price,1,0,60.55,60.55,0
439,Gold,Organic,0,Full-Price,14,0,4846.02,4846.02,0
440,Bronze,Organic,0,Full-Price,2,0,677.58,677.58,0
441,Silver,Referral,0,Full-Price,7,0,2495.81,2495.81,0
442,Gold,Referral,0,Full-Price,14,0,5910.79,5910.79,0
443,Bronze,Paid,0,Full-Price,1,0,258.01,258.01,0
444,Bronze,Organic,0,Full-Price,1,0,68.27,68.27,0
428,Bronze,Organic,0,Full-Price,2,0,703.61,703.61,0
429,Gold,Organic,0,Full-Price,15,0,4516.8,4516.8,0
430,Bronze,Organic,0,Full-Price,3,0,383.28,383.28,0
431,Gold,Organic,0,Full-Price,10,0,4498.34,4498.34,0
432,Bronze,Organic,0,Full-Price,6,0,1474.38,1474.38,0
433,Bronze,Paid,0,Full-Price,6,0,2058.51,2058.51,0
448,Bronze,Paid,0,Full-Price,1,0,114.38,114.38,0
449,Silver,Organic,0,Full-Price,6,0,3375.99,3375.99,0
450,Bronze,Paid,0,Full-Price,1,0,205.64,205.64,0
451,Bronze,Organic,0,Full-Price,2,0,2302.45,2302.45,0
452,Silver,Paid,0,Full-Price,7,0,2669.75,2669.75,0
400,Silver,Organic,0,Full-Price,4,0,2499.2,2499.2,0
402,Bronze,Organic,0,Full-Price,10,0,2208,2208,0
403,Bronze,Paid,0,Full-Price,2,0,987.47,987.47,0
406,Silver,Referral,0,Full-Price,7,0,2422.69,2422.69,0
407,Bronze,Referral,0,Full-Price,1,0,129.06,129.06,0
395,Silver,Referral,0,Full-Price,8,0,3375.74,3375.74,0
397,Bronze,Paid,0,Full-Price,1,0,84.42,84.42,0
388,Bronze,Paid,0,Full-Price,1,0,284.86,284.86,0
389,Bronze,Referral,0,Full-Price,1,0,233.11,233.11,0
390,Bronze,Paid,0,Full-Price,6,0,1369.12,1369.12,0
391,Bronze,Organic,0,Full-Price,1,0,30.91,30.91,0
392,Bronze,Organic,0,Full-Price,2,0,513.99,513.99,0
393,Bronze,Organic,0,Full-Price,1,0,62.91,62.91,0
419,Silver,Organic,0,Full-Price,8,0,3247.76,3247.76,0
424,Bronze,Referral,0,Full-Price,1,0,415.04,415.04,0
425,Bronze,Paid,0,Full-Price,3,0,876.38,876.38,0
426,Bronze,Referral,0,Full-Price,2,0,393.24,393.24,0
413,Bronze,Organic,0,Full-Price,1,0,177.29,177.29,0
414,Silver,Organic,0,Full-Price,11,0,2367.18,2367.18,0
415,Bronze,Referral,0,Full-Price,1,0,49.14,49.14,0
416,Bronze,Organic,0,Full-Price,1,0,134.46,134.46,0
409,Silver,Paid,0,Full-Price,7,0,3505.74,3505.74,0
410,Bronze,Organic,0,Full-Price,4,0,1765.05,1765.05,0
411,Bronze,Referral,0,Full-Price,6,0,1703.12,1703.12,0
358,Bronze,Paid,0,Full-Price,6,0,2073.55,2073.55,0
381,Bronze,Paid,0,Full-Price,4,0,530.52,530.52,0
382,Silver,Paid,0,Full-Price,6,0,2412.88,2412.88,0
383,Bronze,Paid,0,Full-Price,1,0,148.18,148.18,0
384,Silver,Paid,0,Full-Price,13,0,3252.81,3252.81,0
385,Silver,Organic,0,Full-Price,6,0,2455.04,2455.04,0
360,Bronze,Referral,0,Full-Price,5,0,1694.34,1694.34,0
361,Bronze,Referral,0,Full-Price,2,0,122.65,122.65,0
362,Gold,Organic,0,Full-Price,12,0,4651.06,4651.06,0
376,Gold,Paid,0,Full-Price,9,0,6483.46,6483.46,0
377,Bronze,Paid,0,Full-Price,1,0,214.51,214.51,0
328,Bronze,Paid,0,Full-Price,2,0,361.29,361.29,0
329,Bronze,Paid,0,Full-Price,1,0,285.95,285.95,0
354,Bronze,Paid,0,Full-Price,3,0,419.68,419.68,0
355,Bronze,Organic,0,Full-Price,3,0,742.85,742.85,0
356,Bronze,Organic,0,Full-Price,2,0,550.03,550.03,0
364,Bronze,Paid,0,Full-Price,4,0,620.27,620.27,0
365,Bronze,Paid,0,Full-Price,3,0,1518.7,1518.7,0
366,Bronze,Paid,0,Full-Price,3,0,679.83,679.83,0
367,Bronze,Paid,0,Full-Price,2,0,628.21,628.21,0
368,Gold,Paid,0,Full-Price,4,0,4690.22,4690.22,0
369,Silver,Organic,0,Full-Price,7,0,3423.58,3423.58,0
370,Bronze,Organic,0,Full-Price,6,0,1007.77,1007.77,0
326,Bronze,Referral,0,Full-Price,1,0,143.74,143.74,0
323,Bronze,Organic,0,Full-Price,5,0,967.36,967.36,0
339,Silver,Paid,0,Full-Price,7,0,2391.85,2391.85,0
340,Bronze,Paid,0,Full-Price,3,0,440.08,440.08,0
341,Bronze,Referral,0,Full-Price,4,0,920.41,920.41,0
